083|UNDEF|||2010-06-19 06:30:00
084|UNDEF|||2010-06-19 06:30:00
085|ONLIN|||2010-06-19 06:30:00
086|UNDEF|||2010-06-19 06:30:00
087|UNDEF|||2010-10-29 17:21:00
088|AIRFR|||2010-06-19 06:30:00
089|UNDEF|||2010-06-19 06:30:00
090|CELPH|||2011-04-26 15:47:00
091|CELPH|||2011-04-26 15:48:00
092|CELPH|||2011-04-26 15:48:00
093|CELPH|||2011-04-26 15:48:00
094|CELPH|||2011-04-26 15:48:00
095|CELPH|||2011-04-26 15:48:00
096|LODNG|||2010-06-19 06:30:00
097|UNDEF|||2017-08-07 07:46:00
098|ONLIN|||2017-03-27 15:08:00
099|UNDEF|||2010-06-19 06:30:00
100|DINNR|||2010-06-19 06:30:00
101|UNDEF|||2010-06-19 06:30:00
102|UNDEF|||2017-08-07 07:46:00
103|UNDEF|||2010-06-19 06:30:00
104|UNDEF|||2010-06-19 06:30:00
105|UNDEF|||2010-06-19 06:30:00
106|DINNR|||2010-06-19 06:30:00
107|UNDEF|||2010-06-19 06:30:00
108|DINNR|||2010-06-19 06:30:00
109|DINNR|||2010-06-19 06:30:00
110|UNDEF|||2010-06-19 06:31:00
111|UNDEF|||2010-06-19 06:30:00
112|DINNR|||2010-06-19 06:30:00
113|UNDEF|||2010-06-19 06:30:00
114|DINNR|||2010-06-19 06:30:00
115|UNDEF|||2010-06-19 06:30:00
116|DINNR|||2010-06-19 06:30:00
117|UNDEF|||2010-06-19 06:30:00
118|DINNR|||2010-06-19 06:30:00
119|DINNR|||2010-06-19 06:30:00
120|DINNR|||2010-06-19 06:30:00
121|01006|||2011-04-26 15:52:00
122|UNDEF|||2010-06-19 06:30:00
123|DINNR|||2010-06-19 06:30:00
124|UNDEF|||2010-06-19 06:30:00
125|UNDEF|||2010-06-19 06:31:00
126|UNDEF|||2010-06-19 06:30:00
127|UNDEF|||2010-06-19 06:30:00
128|DINNR|||2010-06-19 06:30:00
129|UNDEF|||2010-06-19 06:30:00
130|UNDEF|||2010-06-19 06:30:00
131|DINNR|||2010-06-19 06:30:00
132|UNDEF|||2010-06-19 06:30:00
133|UNDEF|||2010-06-19 06:30:00
134|UNDEF|||2010-06-19 06:30:00
135|UNDEF|||2010-06-19 06:30:00
136|DINNR|||2010-06-19 06:30:00
137|DINNR|||2010-06-19 06:30:00
138|UNDEF|||2010-06-19 06:30:00
139|UNDEF|||2010-06-19 06:30:00
140|DINNR|||2010-06-19 06:30:00
141|DINNR|||2010-06-19 06:30:00
142|UNDEF|||2010-06-19 06:30:00
143|UNDEF|||2010-06-19 06:30:00
144|UNDEF|||2010-06-19 06:31:00
145|UNDEF|||2010-06-19 06:31:00
146|DINNR|||2010-06-19 06:30:00
147|DINNR|||2010-06-19 06:30:00
148|UNDEF|||2010-06-19 06:30:00
149|UNDEF|||2010-06-19 06:30:00
150|DINNR|||2010-06-19 06:30:00
151|UNDEF|||2010-06-19 06:30:00
152|UNDEF|||2010-06-19 06:31:00
1520|UNDEF|||2005-06-21 15:50:00
153|LOCPH|||2011-04-26 15:56:00
154|01005|||2011-04-26 15:45:00
155|DINNR|||2010-06-19 06:30:00
156|UNDEF|||2010-06-19 06:30:00
157|DINNR|||2010-06-19 06:30:00
158|UNDEF|||2010-06-19 06:30:00
159|DINNR|||2010-06-19 06:30:00
160|DINNR|||2010-06-19 06:30:00
161|DINNR|||2010-06-19 06:30:00
162|UNDEF|||2010-06-19 06:30:00
163|DINNR|||2010-06-19 06:30:00
164|UNDEF|||2010-06-19 06:30:00
165|UNDEF|||2010-06-19 06:30:00
166|DINNR|||2010-06-19 06:30:00
167|UNDEF|||2010-06-19 06:30:00
168|UNDEF|||2010-06-19 06:31:00
169|UNDEF|||2010-06-19 06:30:00
170|DINNR|||2010-06-19 06:30:00
171|DINNR|||2010-06-19 06:30:00
1711|UNDEF|||2005-06-21 15:50:00
172|DINNR|||2010-06-19 06:30:00
173|DINNR|||2010-06-19 06:30:00
1731|UNDEF|||2005-06-21 15:50:00
174|DINNR|||2010-06-19 06:30:00
1740|UNDEF|||2005-06-21 15:50:00
175|LOCPH|||2011-04-26 15:56:00
1750|UNDEF|||2005-06-21 15:50:00
176|DINNR|||2010-06-19 06:30:00
1761|UNDEF|||2005-06-21 15:50:00
177|UNDEF|||2010-06-19 06:30:00
1771|UNDEF|||2005-06-21 15:50:00
178|UNDEF|||2010-06-19 06:30:00
179|DINNR|||2010-06-19 06:30:00
1799|UNDEF|||2005-06-21 15:50:00
180|DINNR|||2010-06-19 06:30:00
181|UNDEF|||2010-11-05 11:23:00
182|DINNR|||2010-06-19 06:30:00
183|DINNR|||2010-06-19 06:30:00
184|DINNR|||2010-06-19 06:30:00
185|DINNR|||2010-06-19 06:30:00
186|DINNR|||2010-06-19 06:30:00
187|UNDEF|||2010-06-19 06:30:00
188|DINNR|||2010-06-19 06:30:00
189|DINNR|||2010-06-19 06:30:00
190|DINNR|||2010-06-19 06:30:00
191|UNDEF|||2010-06-19 06:30:00
192|UNDEF|||2010-06-19 06:30:00
193|DINNR|||2010-06-19 06:30:00
194|DINNR|||2010-06-19 06:30:00
195|DINNR|||2010-06-19 06:30:00
196|DINNR|||2010-06-19 06:30:00
197|DINNR|||2010-06-19 06:30:00
198|DINNR|||2010-06-19 06:30:00
199|DINNR|||2010-06-19 06:30:00
200|DINNR|||2010-06-19 06:30:00
201|DINNR|||2010-06-19 06:30:00
202|DINNR|||2010-06-19 06:30:00
203|DINNR|||2010-06-19 06:30:00
204|UNDEF|||2010-10-29 17:22:00
205|DINNR|||2010-06-19 06:30:00
206|UNDEF|||2010-06-19 06:30:00
207|UNDEF|||2010-06-19 06:31:00
208|UNDEF|||2010-06-19 06:30:00
209|UNDEF|||2010-06-19 06:30:00
210|DINNR|||2010-06-19 06:30:00
211|DINNR|||2010-06-19 06:30:00
212|LODNG|||2010-06-19 06:30:00
213|DINNR|||2010-06-19 06:30:00
214|UNDEF|||2010-06-19 06:30:00
215|UNDEF|||2010-06-19 06:30:00
216|UNDEF|||2010-06-19 06:30:00
217|DINNR|||2010-06-19 06:30:00
218|UNDEF|||2010-06-19 06:31:00
219|UNDEF|||2010-06-19 06:30:00
220|LODNG|||2010-06-19 06:30:00
221|LODNG|||2010-06-19 06:30:00
222|LODNG|||2010-06-19 06:30:00
223|LODNG|||2010-06-19 06:30:00
224|LODNG|||2010-06-19 06:30:00
225|LODNG|||2010-06-19 06:30:00
226|LODNG|||2010-06-19 06:30:00
227|LODNG|||2010-06-19 06:30:00
228|LODNG|||2010-06-19 06:30:00
229|LODNG|||2010-06-19 06:30:00
230|LNDRY|||2010-06-19 06:30:00
231|UNDEF|||2010-06-19 06:30:00
232|UNDEF|||2010-06-19 06:30:00
233|UNDEF|||2010-06-19 06:30:00
234|UNDEF|||2010-06-19 06:30:00
235|UNDEF|||2010-06-19 06:30:00
236|UNDEF|||2010-06-19 06:30:00
237|UNDEF|||2010-06-19 06:30:00
238|UNDEF|||2010-06-19 06:31:00
239|UNDEF|||2010-06-19 06:30:00
240|UNDEF|||2010-06-19 06:30:00
241|LODNG|||2010-06-19 06:30:00
242|LODNG|||2010-06-19 06:30:00
243|LODNG|||2010-06-19 06:30:00
244|LODNG|||2010-06-19 06:30:00
245|LODNG|||2010-06-19 06:30:00
246|LODNG|||2010-06-19 06:30:00
247|LODNG|||2010-06-19 06:30:00
248|UNDEF|||2010-06-19 06:30:00
249|LODNG|||2010-06-19 06:30:00
250|LODNG|||2010-06-19 06:30:00
251|BRKFT|||2010-06-19 06:30:00
252|DINNR|||2010-06-19 06:30:00
253|UNDEF|||2010-06-19 06:30:00
254|LODNG|||2010-06-19 06:30:00
255|UNDEF|||2010-06-19 06:30:00
256|DINNR|||2010-06-19 06:30:00
257|TAXIX|||2011-04-26 15:55:00
258|01025|||2011-04-26 15:59:00
259|UNDEF|||2010-06-19 06:30:00
260|UNDEF|||2010-06-19 06:30:00
261|UNDEF|||2010-06-19 06:30:00
262|UNDEF|||2010-06-19 06:30:00
263|UNDEF|||2010-06-19 06:30:00
264|UNDEF|||2010-06-19 06:30:00
265|UNDEF|||2010-06-19 06:30:00
266|UNDEF|||2010-06-19 06:30:00
267|UNDEF|||2010-06-19 06:30:00
268|UNDEF|||2010-06-19 06:30:00
269|UNDEF|||2010-06-19 06:30:00
270|UNDEF|||2010-06-19 06:30:00
271|UNDEF|||2010-06-19 06:30:00
272|UNDEF|||2010-06-19 06:30:00
273|UNDEF|||2010-06-19 06:30:00
274|UNDEF|||2010-06-19 06:30:00
2741|01006|||2011-04-26 15:52:00
275|UNDEF|||2010-06-19 06:30:00
276|UNDEF|||2010-06-19 06:30:00
277|UNDEF|||2010-06-19 06:30:00
278|UNDEF|||2010-06-19 06:30:00
279|UNDEF|||2010-06-19 06:30:00
2791|UNDEF|||2005-06-21 15:50:00
280|UNDEF|||2010-06-19 06:30:00
281|UNDEF|||2010-06-19 06:30:00
282|UNDEF|||2010-06-19 06:30:00
283|UNDEF|||2010-06-19 06:30:00
284|UNDEF|||2010-06-19 06:30:00
2842|UNDEF|||2005-06-21 15:50:00
285|UNDEF|||2010-06-19 06:30:00
286|UNDEF|||2010-06-19 06:30:00
287|UNDEF|||2010-06-19 06:30:00
288|UNDEF|||2010-06-19 06:30:00
289|UNDEF|||2010-06-19 06:30:00
290|LODNG|||2010-06-19 06:30:00
291|LODNG|||2010-06-19 06:30:00
292|UNDEF|||2010-06-19 06:30:00
293|UNDEF|||2010-06-19 06:30:00
294|UNDEF|||2010-06-19 06:30:00
295|UNDEF|||2010-06-19 06:30:00
296|UNDEF|||2010-06-19 06:30:00
297|UNDEF|||2010-06-19 06:30:00
298|UNDEF|||2010-06-19 06:31:00
299|LODNG|||2010-06-19 06:30:00
300|AIRFR|||2010-06-19 06:30:00
3000|AIRFR|34||2005-06-21 15:50:00
3001|AIRFR|13||2005-06-21 15:50:00
3002|AIRFR|||2005-06-21 15:50:00
3003|AIRFR|||2005-06-21 15:50:00
3004|AIRFR|32||2005-06-21 15:50:00
3005|AIRFR|14||2005-06-21 15:50:00
3006|AIRFR|||2005-06-21 15:50:00
3007|AIRFR|7||2005-06-21 15:50:00
3008|AIRFR|20||2005-06-21 15:50:00
3009|AIRFR|||2005-06-21 15:50:00
301|UNDEF|||2010-06-19 06:30:00
3010|AIRFR|||2005-06-21 15:50:00
3011|AIRFR|||2005-06-21 15:50:00
3012|AIRFR|23||2005-06-21 15:50:00
3013|AIRFR|10||2005-06-21 15:50:00
3014|AIRFR|28||2005-06-21 15:50:00
3015|AIRFR|||2005-06-21 15:50:00
3016|AIRFR|||2005-06-21 15:50:00
3017|AIRFR|||2005-06-21 15:50:00
3018|AIRFR|||2005-06-21 15:50:00
302|UNDEF|||2010-06-19 06:30:00
3020|AIRFR|||2005-06-21 15:50:00
3021|AIRFR|||2005-06-21 15:50:00
3022|AIRFR|||2005-06-21 15:50:00
3023|AIRFR|||2005-06-21 15:50:00
3024|AIRFR|||2005-06-21 15:50:00
3025|AIRFR|8||2005-06-21 15:50:00
3026|AIRFR|||2005-06-21 15:50:00
3027|AIRFR|||2005-06-21 15:50:00
3028|AIRFR|||2005-06-21 15:50:00
3029|AIRFR|26||2005-06-21 15:50:00
303|AIRFR|||2010-06-19 06:30:00
3030|AIRFR|||2005-06-21 15:50:00
3031|AIRFR|||2005-06-21 15:50:00
3032|AIRFR|||2005-06-21 15:50:00
3033|AIRFR|||2005-06-21 15:50:00
3034|AIRFR|||2005-06-21 15:50:00
3035|AIRFR|||2005-06-21 15:50:00
3036|AIRFR|||2005-06-21 15:50:00
3037|AIRFR|||2005-06-21 15:50:00
3038|AIRFR|||2005-06-21 15:50:00
3039|AIRFR|||2005-06-21 15:50:00
304|AIRFR|||2010-06-19 06:30:00
3040|AIRFR|||2005-06-21 15:50:00
3041|AIRFR|||2005-06-21 15:50:00
3042|AIRFR|||2005-06-21 15:50:00
3043|AIRFR|5||2005-06-21 15:50:00
3044|AIRFR|||2005-06-21 15:50:00
3045|AIRFR|||2005-06-21 15:50:00
3046|AIRFR|||2005-06-21 15:50:00
3047|AIRFR|||2005-06-21 15:50:00
3048|AIRFR|||2005-06-21 15:50:00
3049|AIRFR|||2005-06-21 15:50:00
305|AIRFR|||2010-06-19 06:30:00
3050|AIRFR|||2005-06-21 15:50:00
3051|AIRFR|||2005-06-21 15:50:00
3052|AIRFR|||2005-06-21 15:50:00
3053|AIRFR|||2005-06-21 15:50:00
3054|AIRFR|||2005-06-21 15:50:00
3055|AIRFR|||2005-06-21 15:50:00
3056|AIRFR|||2005-06-21 15:50:00
3057|AIRFR|||2005-06-21 15:50:00
3058|AIRFR|17||2005-06-21 15:50:00
3059|AIRFR|||2005-06-21 15:50:00
306|AIRFR|||2010-06-19 06:30:00
3060|AIRFR|||2005-06-21 15:50:00
3061|AIRFR|16||2005-06-21 15:50:00
3062|AIRFR|||2005-06-21 15:50:00
3063|AIRFR|33||2005-06-21 15:50:00
3064|AIRFR|||2005-06-21 15:50:00
3065|AIRFR|||2005-06-21 15:50:00
3066|AIRFR|31||2005-06-21 15:50:00
3069|AIRFR|||2005-06-21 15:50:00
307|AIRFR|||2010-06-19 06:30:00
3070|AIRFR|||2005-06-21 15:50:00
3071|AIRFR|||2005-06-21 15:50:00
3073|AIRFR|||2005-06-21 15:50:00
3075|AIRFR|29||2005-06-21 15:50:00
3076|AIRFR|6||2005-06-21 15:50:00
3077|AIRFR|||2005-06-21 15:50:00
3078|AIRFR|||2005-06-21 15:50:00
3079|AIRFR|||2005-06-21 15:50:00
308|AIRFR|||2010-06-19 06:30:00
3081|AIRFR|||2005-06-21 15:50:00
3082|AIRFR|||2005-06-21 15:50:00
3083|AIRFR|||2005-06-21 15:50:00
3084|AIRFR|||2005-06-21 15:50:00
3085|AIRFR|||2005-06-21 15:50:00
3086|AIRFR|||2005-06-21 15:50:00
3087|AIRFR|||2005-06-21 15:50:00
3089|AIRFR|||2005-06-21 15:50:00
309|AIRFR|||2010-06-19 06:30:00
3090|AIRFR|||2005-06-21 15:50:00
3092|AIRFR|||2005-06-21 15:50:00
3094|AIRFR|||2005-06-21 15:50:00
3095|AIRFR|||2005-06-21 15:50:00
3096|AIRFR|||2005-06-21 15:50:00
3097|AIRFR|||2005-06-21 15:50:00
3098|AIRFR|||2005-06-21 15:50:00
3099|AIRFR|||2005-06-21 15:50:00
310|AIRFR|||2010-06-19 06:30:00
3100|AIRFR|||2005-06-21 15:50:00
3102|AIRFR|||2005-06-21 15:50:00
3103|AIRFR|||2005-06-21 15:50:00
3105|AIRFR|||2005-06-21 15:50:00
3106|AIRFR|||2005-06-21 15:50:00
311|AIRFR|||2010-06-19 06:30:00
3110|AIRFR|||2005-06-21 15:50:00
3111|AIRFR|15||2005-06-21 15:50:00
3112|AIRFR|||2005-06-21 15:50:00
3115|AIRFR|||2005-06-21 15:50:00
3117|AIRFR|||2005-06-21 15:50:00
3118|AIRFR|||2005-06-21 15:50:00
312|UNDEF|||2010-06-19 06:30:00
3125|AIRFR|||2005-06-21 15:50:00
3126|AIRFR|||2005-06-21 15:50:00
3127|AIRFR|||2005-06-21 15:50:00
3129|AIRFR|||2005-06-21 15:50:00
313|UNDEF|||2010-06-19 06:30:00
3130|AIRFR|||2005-06-21 15:50:00
3132|AIRFR|||2005-06-21 15:50:00
3133|AIRFR|||2005-06-21 15:50:00
3135|AIRFR|||2005-06-21 15:50:00
3136|AIRFR|||2005-06-21 15:50:00
3137|AIRFR|||2005-06-21 15:50:00
3138|AIRFR|||2005-06-21 15:50:00
314|UNDEF|||2010-06-19 06:30:00
3141|AIRFR|||2005-06-21 15:50:00
3143|AIRFR|||2005-06-21 15:50:00
3144|AIRFR|35||2005-06-21 15:50:00
3145|AIRFR|||2005-06-21 15:50:00
3146|AIRFR|||2005-06-21 15:50:00
3148|AIRFR|||2005-06-21 15:50:00
315|UNDEF|||2010-06-19 06:30:00
3151|AIRFR|||2005-06-21 15:50:00
3154|AIRFR|||2005-06-21 15:50:00
3156|AIRFR|||2005-06-21 15:50:00
3159|AIRFR|||2005-06-21 15:50:00
316|UNDEF|||2010-06-19 06:30:00
3161|AIRFR|||2005-06-21 15:50:00
3164|AIRFR|||2005-06-21 15:50:00
3165|AIRFR|||2005-06-21 15:50:00
3167|AIRFR|||2005-06-21 15:50:00
317|UNDEF|||2010-06-19 06:30:00
3170|AIRFR|||2005-06-21 15:50:00
3171|AIRFR|||2005-06-21 15:50:00
3172|AIRFR|||2005-06-21 15:50:00
3174|AIRFR|||2005-06-21 15:50:00
3175|AIRFR|||2005-06-21 15:50:00
3176|AIRFR|||2005-06-21 15:50:00
3177|AIRFR|||2005-06-21 15:50:00
3178|AIRFR|||2005-06-21 15:50:00
318|UNDEF|||2010-06-19 06:31:00
3180|AIRFR|||2005-06-21 15:50:00
3181|AIRFR|||2005-06-21 15:50:00
3182|AIRFR|||2005-06-21 15:50:00
3183|AIRFR|||2005-06-21 15:50:00
3184|AIRFR|||2005-06-21 15:50:00
3185|AIRFR|||2005-06-21 15:50:00
3186|AIRFR|||2005-06-21 15:50:00
3187|AIRFR|||2005-06-21 15:50:00
319|AIRFR|||2010-06-19 06:30:00
3190|AIRFR|||2005-06-21 15:50:00
3191|AIRFR|||2005-06-21 15:50:00
3192|AIRFR|||2005-06-21 15:50:00
3193|AIRFR|||2005-06-21 15:50:00
3195|AIRFR|||2005-06-21 15:50:00
3196|AIRFR|||2005-06-21 15:50:00
3197|AIRFR|||2005-06-21 15:50:00
3198|AIRFR|||2005-06-21 15:50:00
3199|AIRFR|||2005-06-21 15:50:00
320|CARRT|||2010-06-19 06:31:00
3200|AIRFR|||2005-06-21 15:50:00
3203|AIRFR|||2005-06-21 15:50:00
3204|AIRFR|||2005-06-21 15:50:00
3206|AIRFR|||2005-06-21 15:50:00
3207|AIRFR|||2005-06-21 15:50:00
321|CARRT|||2010-06-19 06:30:00
3211|AIRFR|||2005-06-21 15:50:00
3212|AIRFR|||2005-06-21 15:50:00
3213|AIRFR|||2005-06-21 15:50:00
3215|AIRFR|||2005-06-21 15:50:00
3216|AIRFR|||2005-06-21 15:50:00
3217|AIRFR|||2005-06-21 15:50:00
3218|AIRFR|||2005-06-21 15:50:00
3219|AIRFR|||2005-06-21 15:50:00
322|UNDEF|||2010-06-19 06:30:00
3220|AIRFR|||2005-06-21 15:50:00
3221|AIRFR|||2005-06-21 15:50:00
3222|AIRFR|||2005-06-21 15:50:00
3223|AIRFR|||2005-06-21 15:50:00
3226|AIRFR|||2005-06-21 15:50:00
3228|AIRFR|||2005-06-21 15:50:00
3229|AIRFR|||2005-06-21 15:50:00
323|UNDEF|||2010-06-19 06:30:00
3231|AIRFR|||2005-06-21 15:50:00
3233|AIRFR|||2005-06-21 15:50:00
3234|AIRFR|||2005-06-21 15:50:00
3235|AIRFR|||2005-06-21 15:50:00
3236|AIRFR|||2005-06-21 15:50:00
3238|AIRFR|||2005-06-21 15:50:00
3239|AIRFR|||2005-06-21 15:50:00
324|UNDEF|||2010-06-19 06:31:00
3240|AIRFR|||2005-06-21 15:50:00
3241|AIRFR|||2005-06-21 15:50:00
3242|AIRFR|||2005-06-21 15:50:00
3243|AIRFR|||2005-06-21 15:50:00
3245|AIRFR|||2005-06-21 15:50:00
3246|AIRFR|||2005-06-21 15:50:00
3247|AIRFR|||2005-06-21 15:50:00
3248|AIRFR|||2005-06-21 15:50:00
325|UNDEF|||2010-06-19 06:31:00
3251|AIRFR|||2005-06-21 15:50:00
3252|AIRFR|||2005-06-21 15:50:00
3253|AIRFR|12||2005-06-21 15:50:00
3254|AIRFR|||2005-06-21 15:50:00
3256|AIRFR|9||2005-06-21 15:50:00
3259|AIRFR|||2005-06-21 15:50:00
326|UNDEF|||2010-06-19 06:30:00
3260|AIRFR|||2005-06-21 15:50:00
3261|AIRFR|||2005-06-21 15:50:00
3262|AIRFR|24||2005-06-21 15:50:00
3263|AIRFR|||2005-06-21 15:50:00
3266|AIRFR|||2005-06-21 15:50:00
3267|AIRFR|||2005-06-21 15:50:00
3268|AIRFR|||2005-06-21 15:50:00
327|UNDEF|||2010-06-19 06:30:00
3275|AIRFR|||2005-06-21 15:50:00
3276|AIRFR|||2005-06-21 15:50:00
3277|AIRFR|||2005-06-21 15:50:00
3279|AIRFR|||2005-06-21 15:50:00
328|UNDEF|||2010-06-19 06:30:00
3280|AIRFR|||2005-06-21 15:50:00
3281|AIRFR|||2005-06-21 15:50:00
3282|AIRFR|||2005-06-21 15:50:00
3284|AIRFR|||2005-06-21 15:50:00
3285|AIRFR|||2005-06-21 15:50:00
3286|AIRFR|||2005-06-21 15:50:00
3287|AIRFR|||2005-06-21 15:50:00
329|UNDEF|||2010-06-19 06:30:00
3291|AIRFR|||2005-06-21 15:50:00
3292|AIRFR|||2005-06-21 15:50:00
3293|AIRFR|||2005-06-21 15:50:00
3294|AIRFR|||2005-06-21 15:50:00
3295|AIRFR|||2005-06-21 15:50:00
3297|AIRFR|||2005-06-21 15:50:00
3298|AIRFR|||2005-06-21 15:50:00
3299|AIRFR|||2005-06-21 15:50:00
330|UNDEF|||2010-06-19 06:30:00
331|UNDEF|||2010-06-19 06:30:00
332|UNDEF|||2010-06-19 06:30:00
333|UNDEF|||2010-06-19 06:30:00
334|UNDEF|||2010-06-19 06:30:00
335|UNDEF|||2010-06-19 06:30:00
3351|CARRT|||2005-06-21 15:50:00
3352|CARRT|||2005-06-21 15:50:00
3353|CARRT|||2005-06-21 15:50:00
3354|CARRT|||2005-06-21 15:50:00
3357|CARRT|43||2005-06-21 15:50:00
3359|CARRT|||2005-06-21 15:50:00
336|UNDEF|||2010-06-19 06:30:00
3360|CARRT|||2005-06-21 15:50:00
3361|CARRT|||2005-06-21 15:50:00
3362|CARRT|||2005-06-21 15:50:00
3364|CARRT|36||2005-06-21 15:50:00
3366|CARRT|39||2005-06-21 15:50:00
3368|CARRT|||2005-06-21 15:50:00
337|UNDEF|||2010-06-19 06:30:00
3370|CARRT|46||2005-06-21 15:50:00
3374|CARRT|||2005-06-21 15:50:00
3376|CARRT|||2005-06-21 15:50:00
338|UNDEF|||2010-06-19 06:30:00
3380|CARRT|||2005-06-21 15:50:00
3381|CARRT|||2005-06-21 15:50:00
3385|CARRT|||2005-06-21 15:50:00
3386|CARRT|||2005-06-21 15:50:00
3387|CARRT|37||2005-06-21 15:50:00
3388|CARRT|||2005-06-21 15:50:00
3389|CARRT|38||2005-06-21 15:50:00
339|UNDEF|||2010-06-19 06:30:00
3390|CARRT|40||2005-06-21 15:50:00
3391|CARRT|||2005-06-21 15:50:00
3393|CARRT|44||2005-06-21 15:50:00
3394|CARRT|||2005-06-21 15:50:00
3395|CARRT|45||2005-06-21 15:50:00
3396|CARRT|||2005-06-21 15:50:00
3398|CARRT|||2005-06-21 15:50:00
3399|CARRT|||2005-06-21 15:50:00
340|UNDEF|||2010-06-19 06:30:00
3400|CARRT|||2005-06-21 15:50:00
3405|CARRT|41||2005-06-21 15:50:00
3409|CARRT|||2005-06-21 15:50:00
341|UNDEF|||2010-06-19 06:30:00
3411|CARRT|||2005-06-21 15:50:00
3412|CARRT|||2005-06-21 15:50:00
3414|CARRT|||2005-06-21 15:50:00
3419|CARRT|||2005-06-21 15:50:00
342|UNDEF|||2010-06-19 06:30:00
3420|CARRT|||2005-06-21 15:50:00
3421|CARRT|||2005-06-21 15:50:00
3423|CARRT|||2005-06-21 15:50:00
3425|CARRT|||2005-06-21 15:50:00
3427|CARRT|||2005-06-21 15:50:00
3428|CARRT|||2005-06-21 15:50:00
3429|CARRT|||2005-06-21 15:50:00
343|UNDEF|||2010-06-19 06:30:00
3430|CARRT|||2005-06-21 15:50:00
3431|CARRT|||2005-06-21 15:50:00
3432|CARRT|||2005-06-21 15:50:00
3433|CARRT|||2005-06-21 15:50:00
3434|CARRT|||2005-06-21 15:50:00
3435|CARRT|||2005-06-21 15:50:00
3436|CARRT|||2005-06-21 15:50:00
3437|CARRT|||2005-06-21 15:50:00
3438|CARRT|||2005-06-21 15:50:00
3439|CARRT|||2005-06-21 15:50:00
