3073|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3073|REQ_TRAVELER|RO||2012-11-17 03:34:00
3074|REQ_MANAGER|RO||2012-11-17 03:34:00
3074|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3074|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3074|REQ_TRAVELER|RW||2012-11-17 03:34:00
3075|REQ_MANAGER|RO||2012-11-17 03:34:00
3075|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3075|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3075|REQ_TRAVELER|RW||2012-11-17 03:34:00
3076|REQ_MANAGER|RO||2012-11-17 03:34:00
3076|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3076|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3076|REQ_TRAVELER|RW||2012-11-17 03:34:00
3077|REQ_MANAGER|RO||2012-11-17 03:34:00
3077|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3077|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3077|REQ_TRAVELER|RW||2012-11-17 03:34:00
3078|REQ_MANAGER|RO||2012-11-17 03:34:00
3078|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3078|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3078|REQ_TRAVELER|RW||2012-11-17 03:34:00
3079|REQ_MANAGER|RO||2012-11-17 03:34:00
3079|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3079|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3079|REQ_TRAVELER|RO||2012-11-17 03:34:00
3080|REQ_MANAGER|RO||2012-11-17 03:34:00
3080|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3080|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3080|REQ_TRAVELER|RO||2012-11-17 03:34:00
3081|REQ_MANAGER|RO||2012-11-17 03:34:00
3081|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3081|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3081|REQ_TRAVELER|RO||2012-11-17 03:34:00
3082|REQ_MANAGER|RO||2012-11-17 03:34:00
3082|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3082|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3082|REQ_TRAVELER|RO||2012-11-17 03:34:00
3083|REQ_MANAGER|RO||2012-11-17 03:34:00
3083|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3083|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3083|REQ_TRAVELER|RO||2012-11-17 03:34:00
3084|REQ_MANAGER|RO||2012-11-17 03:34:00
3084|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3084|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3084|REQ_TRAVELER|RO||2012-11-17 03:34:00
3085|REQ_MANAGER|RO||2012-11-17 03:34:00
3085|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3085|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3085|REQ_TRAVELER|RO||2012-11-17 03:34:00
3086|REQ_MANAGER|RO||2012-11-17 03:34:00
3086|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3086|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3086|REQ_TRAVELER|RO||2012-11-17 03:34:00
3087|REQ_MANAGER|RO||2012-11-17 03:34:00
3087|REQ_PROCESSOR1|RO||2012-11-17 03:34:00
3087|REQ_PROCESSOR2|RO||2012-11-17 03:34:00
3087|REQ_TRAVELER|RW||2012-11-17 03:34:00
3088|REQ_MANAGER|RO||2012-12-15 03:49:00
3088|REQ_PROCESSOR1|RO||2012-12-15 03:49:00
3088|REQ_PROCESSOR2|RO||2012-12-15 03:49:00
3088|REQ_TRAVELER|RW||2012-12-15 03:49:00
3089|REQ_MANAGER|RO||2012-12-15 03:49:00
3089|REQ_PROCESSOR1|RO||2012-12-15 03:49:00
3089|REQ_PROCESSOR2|RO||2012-12-15 03:49:00
3089|REQ_TRAVELER|RW||2012-12-15 03:49:00
3090|ACCT_CLERK|HD||2012-12-15 03:49:00
3090|ACCT_MANAGER|HD||2012-12-15 03:49:00
3090|MANAGER|RW||2012-12-15 03:49:00
3090|TRAVELER|HD||2012-12-15 03:49:00
3091|PURCH_APRVR|RO||2013-01-19 03:40:00
3091|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3091|PURCH_USER|RW||2013-01-19 03:40:00
3092|PURCH_APRVR|RO||2013-01-19 03:40:00
3092|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3092|PURCH_USER|RW||2013-01-19 03:40:00
3093|PURCH_APRVR|RO||2013-01-19 03:40:00
3093|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3093|PURCH_USER|RW||2013-01-19 03:40:00
3094|PURCH_APRVR|RO||2013-01-19 03:40:00
3094|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3094|PURCH_USER|RW||2013-01-19 03:40:00
3095|PURCH_APRVR|RO||2013-01-19 03:40:00
3095|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3095|PURCH_USER|RW||2013-01-19 03:40:00
3096|PURCH_APRVR|RO||2013-01-19 03:40:00
3096|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3096|PURCH_USER|RW||2013-01-19 03:40:00
3097|PURCH_APRVR|RO||2013-01-19 03:40:00
3097|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3097|PURCH_USER|RW||2013-01-19 03:40:00
3098|PURCH_APRVR|RO||2013-01-19 03:40:00
3098|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3098|PURCH_USER|RW||2013-01-19 03:40:00
3099|PURCH_APRVR|RO||2013-01-19 03:40:00
3099|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3099|PURCH_USER|RW||2013-01-19 03:40:00
3100|PURCH_APRVR|RO||2013-01-19 03:40:00
3100|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3100|PURCH_USER|RW||2013-01-19 03:40:00
3101|PURCH_APRVR|RO||2013-01-19 03:40:00
3101|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3101|PURCH_USER|RW||2013-01-19 03:40:00
3102|PURCH_APRVR|RO||2013-01-19 03:40:00
3102|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3102|PURCH_USER|RW||2013-01-19 03:40:00
3103|PURCH_APRVR|RO||2013-01-19 03:40:00
3103|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3103|PURCH_USER|RW||2013-01-19 03:40:00
3104|PURCH_APRVR|RO||2013-01-19 03:40:00
3104|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3104|PURCH_USER|RW||2013-01-19 03:40:00
3105|PURCH_APRVR|RO||2013-01-19 03:40:00
3105|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3105|PURCH_USER|RW||2013-01-19 03:40:00
3106|PURCH_APRVR|RO||2013-01-19 03:40:00
3106|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3106|PURCH_USER|RW||2013-01-19 03:40:00
3107|PURCH_APRVR|RO||2013-01-19 03:40:00
3107|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3107|PURCH_USER|RW||2013-01-19 03:40:00
3108|PURCH_APRVR|RO||2013-01-19 03:40:00
3108|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3108|PURCH_USER|RW||2013-01-19 03:40:00
3109|PURCH_APRVR|RO||2013-01-19 03:40:00
3109|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3109|PURCH_USER|RW||2013-01-19 03:40:00
3110|PURCH_APRVR|RO||2013-01-19 03:40:00
3110|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3110|PURCH_USER|RW||2013-01-19 03:40:00
3111|PURCH_APRVR|RO||2013-01-19 03:40:00
3111|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3111|PURCH_USER|RW||2013-01-19 03:40:00
3112|PURCH_APRVR|RO||2013-01-19 03:40:00
3112|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3112|PURCH_USER|RO||2013-01-19 03:40:00
3113|PURCH_APRVR|RO||2013-01-19 03:40:00
3113|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3113|PURCH_USER|RW||2013-01-19 03:40:00
3114|PURCH_APRVR|RO||2013-01-19 03:40:00
3114|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3114|PURCH_USER|RW||2013-01-19 03:40:00
3115|PURCH_APRVR|RO||2013-01-19 03:40:00
3115|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3115|PURCH_USER|RW||2013-01-19 03:40:00
3116|PURCH_APRVR|RO||2013-01-19 03:40:00
3116|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3116|PURCH_USER|RW||2013-01-19 03:40:00
3117|PURCH_APRVR|RO||2013-01-19 03:40:00
3117|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3117|PURCH_USER|RW||2013-01-19 03:40:00
3118|PURCH_APRVR|RO||2013-01-19 03:40:00
3118|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3118|PURCH_USER|RW||2013-01-19 03:40:00
3119|PURCH_APRVR|RO||2013-01-19 03:40:00
3119|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3119|PURCH_USER|RW||2013-01-19 03:40:00
3120|PURCH_APRVR|RO||2013-01-19 03:40:00
3120|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3120|PURCH_USER|RW||2013-01-19 03:40:00
3121|PURCH_APRVR|RO||2013-01-19 03:40:00
3121|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3121|PURCH_USER|RW||2013-01-19 03:40:00
3122|PURCH_APRVR|RO||2013-01-19 03:40:00
3122|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3122|PURCH_USER|RW||2013-01-19 03:40:00
3123|PURCH_APRVR|RO||2013-01-19 03:40:00
3123|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3123|PURCH_USER|RW||2013-01-19 03:40:00
3124|PURCH_APRVR|RO||2013-01-19 03:40:00
3124|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3124|PURCH_USER|RW||2013-01-19 03:40:00
3125|PURCH_APRVR|RO||2013-01-19 03:40:00
3125|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3125|PURCH_USER|RW||2013-01-19 03:40:00
3126|PURCH_APRVR|RO||2013-01-19 03:40:00
3126|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3126|PURCH_USER|RW||2013-01-19 03:40:00
3127|PURCH_APRVR|RO||2013-01-19 03:40:00
3127|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3127|PURCH_USER|RW||2013-01-19 03:40:00
3128|PURCH_APRVR|RO||2013-01-19 03:40:00
3128|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3128|PURCH_USER|RW||2013-01-19 03:40:00
3129|PURCH_APRVR|RO||2013-01-19 03:40:00
3129|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3129|PURCH_USER|RW||2013-01-19 03:40:00
3130|PURCH_APRVR|RO||2013-01-19 03:40:00
3130|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3130|PURCH_USER|RW||2013-01-19 03:40:00
3131|PURCH_APRVR|RO||2013-01-19 03:40:00
3131|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3131|PURCH_USER|RW||2013-01-19 03:40:00
3132|PURCH_APRVR|RO||2013-01-19 03:40:00
3132|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3132|PURCH_USER|RW||2013-01-19 03:40:00
3133|PURCH_APRVR|RO||2013-01-19 03:40:00
3133|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3133|PURCH_USER|RW||2013-01-19 03:40:00
3134|PURCH_APRVR|RO||2013-01-19 03:40:00
3134|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3134|PURCH_USER|RW||2013-01-19 03:40:00
3135|PURCH_APRVR|RO||2013-01-19 03:40:00
3135|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3135|PURCH_USER|RW||2013-01-19 03:40:00
3136|PURCH_APRVR|RO||2013-01-19 03:40:00
3136|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3136|PURCH_USER|RW||2013-01-19 03:40:00
3137|PURCH_APRVR|RO||2013-01-19 03:40:00
3137|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3137|PURCH_USER|RW||2013-01-19 03:40:00
3138|PURCH_APRVR|RO||2013-01-19 03:40:00
3138|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3138|PURCH_USER|RW||2013-01-19 03:40:00
3139|PURCH_APRVR|RO||2013-01-19 03:40:00
3139|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3139|PURCH_USER|RW||2013-01-19 03:40:00
3140|PURCH_APRVR|RO||2013-01-19 03:40:00
3140|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3140|PURCH_USER|RW||2013-01-19 03:40:00
3141|PURCH_APRVR|RO||2013-01-19 03:40:00
3141|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3141|PURCH_USER|RW||2013-01-19 03:40:00
3142|PURCH_APRVR|RO||2013-01-19 03:40:00
3142|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3142|PURCH_USER|RW||2013-01-19 03:40:00
3143|PURCH_APRVR|RO||2013-01-19 03:40:00
3143|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3143|PURCH_USER|RW||2013-01-19 03:40:00
3144|PURCH_APRVR|RO||2013-01-19 03:40:00
3144|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3144|PURCH_USER|RW||2013-01-19 03:40:00
3145|PURCH_APRVR|RO||2013-01-19 03:40:00
3145|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3145|PURCH_USER|RW||2013-01-19 03:40:00
3146|PURCH_APRVR|RO||2013-01-19 03:40:00
3146|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3146|PURCH_USER|RW||2013-01-19 03:40:00
3147|PURCH_APRVR|RO||2013-01-19 03:40:00
3147|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3147|PURCH_USER|RW||2013-01-19 03:40:00
3148|PURCH_APRVR|RO||2013-01-19 03:40:00
3148|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3148|PURCH_USER|RW||2013-01-19 03:40:00
3149|PURCH_APRVR|RO||2013-01-19 03:40:00
3149|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3149|PURCH_USER|RW||2013-01-19 03:40:00
3150|PURCH_APRVR|RO||2013-01-19 03:40:00
3150|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3150|PURCH_USER|RW||2013-01-19 03:40:00
3151|PURCH_APRVR|RO||2013-01-19 03:40:00
3151|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3151|PURCH_USER|RW||2013-01-19 03:40:00
3152|PURCH_APRVR|RO||2013-01-19 03:40:00
3152|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3152|PURCH_USER|RW||2013-01-19 03:40:00
3153|PURCH_APRVR|RO||2013-01-19 03:40:00
3153|PURCH_PROCESSOR|RO||2013-01-19 03:40:00
3153|PURCH_USER|RO||2013-01-19 03:40:00
3154|PURCH_APRVR|RO||2013-01-19 03:40:00
3154|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3154|PURCH_USER|RW||2013-01-19 03:40:00
3155|PURCH_APRVR|RO||2013-01-19 03:40:00
3155|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3155|PURCH_USER|RW||2013-01-19 03:40:00
3156|PURCH_APRVR|RO||2013-01-19 03:40:00
3156|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3156|PURCH_USER|RW||2013-01-19 03:40:00
3157|PURCH_APRVR|RO||2013-01-19 03:40:00
3157|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3157|PURCH_USER|RW||2013-01-19 03:40:00
3158|PURCH_APRVR|RO||2013-01-19 03:40:00
3158|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3158|PURCH_USER|RW||2013-01-19 03:40:00
3159|PURCH_APRVR|RO||2013-01-19 03:40:00
3159|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3159|PURCH_USER|RW||2013-01-19 03:40:00
3160|PURCH_APRVR|RO||2013-01-19 03:40:00
3160|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3160|PURCH_USER|RW||2013-01-19 03:40:00
3161|PURCH_APRVR|RO||2013-01-19 03:40:00
3161|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3161|PURCH_USER|RW||2013-01-19 03:40:00
3162|PURCH_APRVR|RO||2013-01-19 03:40:00
3162|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3162|PURCH_USER|RW||2013-01-19 03:40:00
3163|PURCH_APRVR|RO||2013-01-19 03:40:00
3163|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3163|PURCH_USER|RW||2013-01-19 03:40:00
3164|PURCH_APRVR|RO||2013-01-19 03:40:00
3164|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3164|PURCH_USER|RW||2013-01-19 03:40:00
3165|PURCH_APRVR|RO||2013-01-19 03:40:00
3165|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3165|PURCH_USER|RW||2013-01-19 03:40:00
3166|PURCH_APRVR|RO||2013-01-19 03:40:00
3166|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3166|PURCH_USER|RW||2013-01-19 03:40:00
3167|PURCH_APRVR|RO||2013-01-19 03:40:00
3167|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3167|PURCH_USER|RW||2013-01-19 03:40:00
3168|PURCH_APRVR|RO||2013-01-19 03:40:00
3168|PURCH_PROCESSOR|RW||2013-01-19 03:40:00
3168|PURCH_USER|RW||2013-01-19 03:40:00
3169|PURCH_APRVR|RO||2013-01-19 03:40:00
