2129|en|Y|Invoice Payment Confirmation v1.2||2015-03-12 14:26:00
2130|en|Y|Payroll Remittance File-No Cash Advance (US)||2013-10-07 16:08:00
2131|en|Y|Standard Payment Request Accounting Extract v2.2 (ONP)||2015-03-12 14:25:00
2132|en|Y|Standard Payment Request Accounting Extract v2.2 (Emerg Run)||2015-03-12 14:26:00
2133|en|Y|AP/GL Extract V.2.4.6||2013-10-15 19:18:00
2134|en|Y|Paid To Employee V.2.4.6||2013-10-15 19:38:00
2135|en|Y|Paid to Credit Card V.2.4.6||2013-10-15 19:30:00
2136|en|Y|AP/GL 256 Extract Tax On One Line v.1.4.3||2013-10-07 16:10:00
2137|en|Y|Standard Concur Pay Extract||2013-10-07 16:10:00
2138|en|Y|ADP Canada Pay Specialist||2013-10-07 16:11:00
2139|en|Y|Standard Employee Requested Vendor Extract v1.2||2014-01-21 22:28:00
2140|en|Y|ADP Canada Pay@Work||2013-10-07 16:10:00
2141|en|Y|ADP Canada PCPW||2013-10-07 16:11:00
2142|en|Y|Attendee Detail||2012-05-19 01:32:00
2143|en|Y|Attendee Detail||2012-05-19 01:32:00
2144|en|Y|Attendee Detail||2012-05-19 01:32:00
2145|en|Y|Travel Request Extract||2014-11-25 16:42:00
2146|en|Y|Attendee Detail||2013-09-19 15:54:00
2147|en|Y|Vat Tax Reclaim Extract v 1.o||2012-05-19 01:32:00
2148|en|Y|Payroll_Interface-does_not_include_Cash_Advance||2015-09-09 14:00:00
2149|en|Y|Concur Pay Extract||2016-09-07 19:35:00
2150|en|Y|ADP CA Pay Specialist||2012-05-19 01:32:00
2151|en|Y|ADV_CUST_Great_Plains_GL_CC||2014-03-11 13:59:00
2152|en|Y|ADV_CUST_Great_Plains_GL_Cash||2012-05-19 01:32:00
2153|en|Y|Financial Data IIF||2012-05-19 01:32:00
2154|en|Y|Positive Pay Extract Output||2012-05-19 01:32:00
2155|en|Y|Positive Pay Extract Output||2012-05-19 02:05:00
2156|en|Y|AP/GL 256 Extract Tax on One Line 1.4.3||2016-12-22 15:45:00
2157|en|Y|Invoice Payment Confirmation v1.1||2014-02-07 17:08:00
2158|en|Y|Standard Payment Request Accounting Extract v.2.1||2014-05-14 17:17:00
2159|en|Y|Standard Payment Request Accounting Extract v2.1||2012-10-30 15:24:00
2160|en|Y|Credit Card Remittance File||2016-08-03 06:24:00
2161|en|Y|Employee Payable Data Entry||2012-05-19 01:32:00
2162|en|Y|Payroll Interface||2012-05-19 01:32:00
2163|en|Y|Paid to Credit Card Data Entry||2012-05-19 01:32:00
2164|en|Y|AP/GL CES Standard Extract v.2.4.6||2015-07-21 08:34:00
2165|en|Y|SAE_CARD_v2.4.6||2013-10-15 19:31:00
2166|en|Y|SAE_CASH_v2.4.6||2013-10-15 19:38:00
2167|en|Y|Pay@Work||2015-09-09 14:05:00
2168|en|Y|ADP Canada PCPW||2014-08-07 18:56:00
2169|en|Y|Standard Employee Requested Vendor Extract v.1.2||2014-01-21 22:28:00
2170|en|Y|Concur Invoice Positive Pay Standard Extract v1.1||2012-03-14 20:38:00
2171|en|Y|EXPENSE_PAY_FEEDBACK_||2013-10-08 14:45:00
2172|en|Y|CTE Payment Confirmation Import||2013-12-27 20:12:00
2173|en|Y|TRX 256 Extract v1.0||2014-01-02 21:01:00
2174|en|Y|Attendee Detail||2012-05-19 01:32:00
2175|en|Y|TRX Extract 1.0||2014-10-20 19:35:00
2176|en|Y|Data Dump Extract||2014-01-17 18:16:00
2177|en|Y|Generate Recurring Invoices||2014-02-08 04:24:00
2178|en|Y|CTE Commuter Pass Routes Import||2014-03-08 05:09:00
2179|en|Y|Data Warehouse CC Enrichment Job||2018-04-03 10:09:00
2180|en|Y|Data Warehouse Action Archive||2018-12-10 11:10:00
2181|en|Y|AP/GL Extract V.2.4.6||2015-01-13 14:40:00
2182|en|Y|Attendee Detail||2012-05-19 01:32:00
2183|en|Y|AP/GL CES Standard Extract v.2.4.6||2013-10-23 14:06:00
2184|en|Y|Standard Travel Request Extract V.1.0.2||2014-12-09 16:26:00
2185|en|Y|Travel Request Extract||2015-09-17 17:57:00
2186|en|Y|AP/GL Extract V.3.03||2024-01-03 11:01:00
2187|en|Y|AP/GL CES Standard Extract||2024-01-03 11:01:00
2188|en|Y|Attendee Detail||2024-01-03 11:01:00
2189|en|Y|AP/GL Extract - Tax On One Line v.2.1||2015-08-17 19:39:00
2190|en|Y|Attendee Detail||2013-09-19 15:54:00
2191|en|Y|AP/GL 256 Extract Tax on One Line||2016-12-22 15:44:00
2192|en|Y|PO Extract V.1.0||2015-01-20 00:16:00
2193|en|Y|Purchase Order Extract V.1.0||2014-10-01 15:03:00
2194|en|Y|PO Extract Version 1.0||2015-01-23 21:51:00
2195|en|Y|PO Extract V.1.0||2014-10-01 15:00:00
2196|en|Y|AP/GL Extract V.2.4.6||2013-10-15 19:18:00
2197|en|Y|Attendee Detail||2012-05-19 01:32:00
2198|en|Y|Attendee Detail||2012-05-19 01:32:00
2199|en|Y|AP/GL CES Standard Extract v.2.4.6||2013-10-23 14:06:00
2200|en|Y|AP/GL CES Standard Extract v.2.4.6||2013-10-23 14:06:00
2201|en|Y|AP/GL Extract V.2.4.6||2015-01-13 14:40:00
2202|en|Y|TEST||2015-04-01 23:26:00
2203|en|Y|Standard Payment Request Accounting Extract v2.5 (ONP)||2016-04-27 14:12:00
2204|en|Y|Standard Payment Request Accounting Extract v.2.5||2016-04-27 14:13:00
2205|en|Y|Standard Payment Request Accounting Extract v2.3 (Emerg Run)||2015-07-28 13:30:00
2206|en|Y|Standard Payment Request Accounting Extract v.2.3||2015-11-06 14:44:00
2207|en|Y|AP/GL Extract V.3.03||2015-08-17 19:39:00
2208|en|Y|Attendee Detail||2014-11-13 15:29:00
2209|en|Y|AP/GL CES Standard Extract||2015-10-29 15:39:00
2210|en|Y|Provider Account Number Hash Migration||2016-01-16 07:51:00
2211|en|Y|FIPAY||2016-01-16 07:51:00
2212|en|Y|CTE Address Import||2016-02-20 04:18:00
2213|en|Y|Standard Payment Request Accounting Extract v2.5 (Emerg Run)||2016-04-27 14:13:00
2214|en|Y|Standard Payment Request Accounting Extract v.2.5||2016-04-27 14:13:00
2215|en|Y|Payroll Remittance File-No Cash Advance (US)||2013-10-07 16:08:00
2216|en|Y|Payroll_Interface-does_not_include_Cash_Advance||2015-09-09 14:00:00
2217|en|Y|AP/GL Extract V.3.03||2015-08-17 19:39:00
2218|en|Y|Attendee Detail||2014-11-13 15:29:00
2219|en|Y|AP/GL CES Standard Extract||2015-10-29 15:39:00
2220|en|Y|Standard Payment Request Accounting Extract v2.7 (Emerg Run)||2016-08-09 15:11:00
2221|en|Y|Standard Payment Request Accounting Extract v2.7 (ONP)||2016-08-09 15:10:00
2222|en|Y|Attendee Detail||2016-07-12 13:51:00
2223|en|Y|Standard Payment Request Accounting Extract v.2.7||2016-08-09 15:11:00
2224|en|Y|Standard Payment Request Accounting Extract v.2.7||2016-08-09 15:10:00
2225|en|Y|Attendee Detail||2016-07-12 13:51:00
2226|en|Y|PO_Receipt_Extract||2017-06-23 14:24:00
2227|en|Y|Standard Purchase Order Receipt Extract 1.0||2017-06-16 21:47:00
2228|en|Y|AP/GL Extract V.3.03 - TESTUSER||2017-07-17 07:14:00
2229|en|Y|Attendee Detail - TESTUSER||2017-07-17 07:18:00
2230|en|Y|AP/GL CES Standard Extract - TESTUSER||2017-07-17 07:19:00
2231|en|Y|Validation Import||2017-09-25 12:43:00
2232|en|Y|List Import||2024-01-03 11:01:00
2233|en|Y|EXP_PAY_CONFIRM_P00475949hzq||2024-01-03 06:00:00
