4546|en|Y||||2014-02-24 17:25:00
4547|en|Y|Audit Group|||2014-02-24 17:26:00
4548|en|Y||||2014-02-24 17:29:00
4549|en|Y||||2014-03-24 16:24:00
4556|en|Y||||2014-09-03 15:56:00
4557|en|Y||||2014-09-11 15:55:00
4558|en|Y||||2014-09-11 15:55:00
4559|en|Y||||2014-09-11 15:55:00
4560|en|Y||||2014-09-11 15:55:00
4561|en|Y||||2014-09-11 15:55:00
4562|en|Y||||2014-09-11 15:55:00
4563|en|Y||||2014-09-11 15:55:00
4564|en|Y||||2014-09-11 15:55:00
4565|en|Y||||2014-09-11 15:55:00
4566|en|Y||||2014-10-27 21:22:00
4567|en|Y|Expense Type|||2014-12-15 10:41:00
4568|en|Y||||2014-12-15 10:41:00
4569|en|Y|Purpose of the Trip|||2014-12-15 10:41:00
4570|en|Y|From Location|||2014-12-15 10:41:00
4571|en|Y|To Location|||2014-12-15 10:41:00
4572|en|Y|Type Of Trip|||2014-12-15 10:41:00
4573|en|Y||||2014-12-15 10:41:00
4574|en|Y||||2014-12-15 10:41:00
4575|en|Y||||2014-12-15 10:41:00
4576|en|Y||||2014-12-15 10:41:00
4577|en|Y||||2014-12-15 10:41:00
4578|en|Y||||2014-12-15 10:41:00
4579|en|Y||||2014-12-15 10:41:00
4580|en|Y|Adjusted Amount|||2014-12-15 10:41:00
4659|en|Y||||2015-10-06 19:17:00
4660|en|Y||||2015-10-06 19:17:00
4661|en|Y||||2015-10-06 19:17:00
4662|en|Y||||2015-10-06 19:17:00
4663|en|Y||||2015-10-06 19:17:00
4664|en|Y||||2015-10-06 19:17:00
4665|en|Y||||2015-10-06 19:17:00
4666|en|Y||||2015-10-06 19:17:00
4667|en|Y|Request Id|||2015-10-12 22:30:00
4668|en|Y|Request Name|||2015-10-12 22:30:00
4669|en|Y|Request Policy|||2015-10-12 22:30:00
4670|en|Y|Start Date|||2015-10-12 22:30:00
4671|en|Y|End Date|||2015-10-12 22:30:00
4672|en|Y|Purpose|||2015-10-12 22:30:00
4673|en|Y|Comment|||2015-10-12 22:30:00
4674|en|Y|Employee last name|||2015-10-12 22:30:00
4675|en|Y|Agency Office|||2015-10-12 22:30:00
4676|en|Y|Booking Type|||2015-10-12 22:34:00
4677|en|Y||||2015-10-19 17:01:00
4678|en|Y||||2015-10-19 17:01:00
4679|en|Y||||2015-10-19 17:01:00
4680|en|Y||||2015-10-19 17:02:00
4681|en|Y|Policy|||2019-04-16 22:06:00
4682|en|Y|Invoice Name|||2019-04-16 22:06:00
4683|en|Y|Invoice Number|||2016-02-26 23:12:00
4684|en|Y|Invoice Date|||2016-02-26 23:12:00
4685|en|Y|Total Invoice Amount (incl S&T)|||2016-02-26 23:12:00
4686|en|Y|Payment Due Date|||2016-02-26 23:12:00
4687|en|Y|Comments|||2016-02-26 23:12:00
4688|en|Y|Vendor Name|||2016-02-26 23:12:00
4689|en|Y|Origin Source|||2016-02-26 23:12:00
4690|en|Y|Reporting Hierarchy|||2016-02-26 23:12:00
4691|en|Y|Request Key|||2016-02-26 23:12:00
4692|en|Y|Expense Type (not visible on CI)|||2016-02-26 23:12:00
4693|en|Y|Amount (not visible on CI)|||2016-02-26 23:12:00
4694|en|Y|Subtotal|||2016-02-26 23:12:00
4695|en|Y|Shipping|||2016-02-26 23:12:00
4697|en|Y|Request Total|||2016-02-26 23:12:00
4698|en|Y||||2016-02-26 23:12:00
4699|en|Y||||2016-02-26 23:12:00
4700|en|Y||||2016-02-26 23:12:00
4701|en|Y||||2016-02-26 23:12:00
4702|en|Y|Request Description|||2016-02-26 23:12:00
4703|en|Y||||2016-02-26 23:12:00
4805|en|Y||||2016-06-28 01:02:00
4806|en|Y||||2016-06-28 01:02:00
4817|en|Y||||2016-06-28 01:03:00
4818|en|Y||||2016-06-28 01:24:00
4819|en|Y||||2016-06-28 17:12:00
4820|en|Y||||2016-06-28 17:12:00
4821|en|Y|Line Description|||2016-07-07 15:42:00
4822|en|Y|Quantity|||2016-07-07 15:42:00
4823|en|Y|Unit Price|||2016-07-07 15:42:00
4824|en|Y|Total|||2016-07-07 15:42:00
4825|en|Y|Expense Type|||2016-07-07 15:42:00
4826|en|Y||||2016-07-07 15:42:00
4827|en|Y|Line Description|||2016-07-07 16:31:00
4828|en|Y|Quantity|||2016-07-07 16:31:00
4829|en|Y|Unit Price|||2016-07-07 16:31:00
4830|en|Y|Total|||2016-07-07 16:31:00
4831|en|Y|Expense Type|||2016-07-07 16:31:00
4832|en|Y||||2016-07-07 16:31:00
4833|en|Y|Attachments|||2016-09-10 04:22:00
4834|en|Y||||2016-12-03 00:52:00
4835|en|Y||||2016-12-03 00:55:00
4836|en|Y||||2016-12-03 00:55:00
4837|en|Y|Tax|||2017-03-12 03:27:00
4838|en|Y||||2017-03-12 03:28:00
4839|en|Y||||2017-03-12 03:31:00
4840|en|Y|Tax|||2017-03-12 03:33:00
4841|en|Y|Tax|||2017-03-12 03:34:00
4842|en|Y||||2017-03-12 03:35:00
4843|en|Y||||2017-03-12 03:35:00
4844|en|Y||||2017-03-12 03:35:00
4845|en|Y||||2017-03-12 03:35:00
4846|en|Y||||2017-03-12 03:35:00
4847|en|Y||||2017-03-12 03:35:00
4848|en|Y||||2017-03-12 03:35:00
4849|en|Y||||2017-03-12 03:35:00
4850|en|Y||||2017-03-12 03:35:00
4851|en|Y||||2017-03-12 03:35:00
4852|en|Y||||2017-03-12 03:35:00
4853|en|Y||||2017-03-12 03:35:00
4854|en|Y||||2017-03-12 03:35:00
4855|en|Y|Expense Type|||2017-04-24 16:31:00
4856|en|Y||||2017-04-24 16:31:00
4857|en|Y||||2017-04-24 16:31:00
4858|en|Y||||2017-04-24 16:31:00
4859|en|Y||||2017-04-24 16:31:00
4860|en|Y||||2017-04-24 16:31:00
4861|en|Y||||2017-04-24 16:31:00
4862|en|Y||||2017-04-24 16:31:00
4863|en|Y||||2017-04-24 16:31:00
4864|en|Y||||2017-04-24 16:31:00
4865|en|Y||||2017-04-24 16:31:00
4866|en|Y||||2017-04-24 16:31:00
4867|en|Y||||2017-04-24 16:31:00
59|en|Y|Receipt Status|||2005-06-21 15:49:00
60|en|Y|Comment|||2005-06-21 15:49:00
61|en|Y|Travel Allowance|||2005-06-21 15:49:00
62|en|Y||||2005-06-21 15:49:00
63|en|Y|Expense Type|||2013-11-26 10:34:00
64|en|Y||||2005-06-21 15:49:00
65|en|Y||||2005-06-21 15:49:00
66|en|Y||||2005-06-21 15:49:00
67|en|Y||||2005-06-21 15:49:00
68|en|Y|City of Purchase|||2011-09-15 09:52:00
69|en|Y||||2005-06-21 15:49:00
70|en|Y||||2005-06-21 15:49:00
71|en|Y||||2005-06-21 15:49:00
72|en|Y||||2005-06-21 15:49:00
73|en|Y||||2005-06-21 15:49:00
74|en|Y||||2005-06-21 15:50:00
75|en|Y||||2005-06-21 15:50:00
76|en|Y||||2005-06-21 15:50:00
77|en|Y||||2005-06-21 15:50:00
78|en|Y|Adjusted Amount|||2014-02-24 17:27:00
79|en|Y|Amount Approved|||2005-06-21 15:50:00
80|en|Y|Receipt Status|||2005-06-21 15:50:00
81|en|Y|Comment|||2005-06-21 15:50:00
82|en|Y|Travel Allowance|||2005-06-21 15:50:00
83|en|Y||||2005-06-21 15:50:00
84|en|Y|Expense Type|||2013-11-26 10:34:00
85|en|Y||||2005-06-21 15:50:00
86|en|Y||||2005-06-21 15:50:00
87|en|Y||||2005-06-21 15:50:00
88|en|Y||||2005-06-21 15:50:00
89|en|Y|City of Purchase|||2011-09-15 09:52:00
90|en|Y||||2005-06-21 15:50:00
91|en|Y||||2005-06-21 15:50:00
92|en|Y||||2005-06-21 15:50:00
93|en|Y||||2005-06-21 15:50:00
94|en|Y||||2005-06-21 15:50:00
95|en|Y||||2005-06-21 15:50:00
96|en|Y||||2005-06-21 15:50:00
97|en|Y||||2005-06-21 15:50:00
98|en|Y||||2005-06-21 15:50:00
99|en|Y|Adjusted Amount|||2014-02-24 17:27:00
100|en|Y|Amount Approved|||2005-06-21 15:50:00
101|en|Y|Receipt Status|||2005-06-21 15:50:00
102|en|Y|Comment|||2005-06-21 15:50:00
103|en|Y|Travel Allowance|||2005-06-21 15:50:00
104|en|Y||||2005-06-21 15:50:00
105|en|Y|Expense Type|||2013-11-26 10:34:00
106|en|Y||||2005-06-21 15:50:00
107|en|Y||||2005-06-21 15:50:00
108|en|Y||||2005-06-21 15:50:00
109|en|Y|City of Purchase|||2011-09-15 09:52:00
110|en|Y||||2005-06-21 15:50:00
111|en|Y||||2005-06-21 15:50:00
112|en|Y||||2005-06-21 15:50:00
113|en|Y||||2005-06-21 15:50:00
114|en|Y||||2005-06-21 15:50:00
115|en|Y||||2005-06-21 15:50:00
116|en|Y||||2005-06-21 15:50:00
117|en|Y||||2005-06-21 15:50:00
118|en|Y||||2005-06-21 15:50:00
119|en|Y||||2005-06-21 15:50:00
120|en|Y|Adjusted Amount|||2014-02-24 17:27:00
121|en|Y|Amount Approved|||2005-06-21 15:50:00
122|en|Y|Receipt Status|||2005-06-21 15:50:00
123|en|Y|Comment|||2005-06-21 15:50:00
124|en|Y|Travel Allowance|||2005-06-21 15:50:00
125|en|Y||||2005-06-21 15:50:00
126|en|Y|Expense Type|||2013-11-26 10:34:00
127|en|Y||||2005-06-21 15:50:00
129|en|Y|Purpose of the Trip|||2005-06-21 15:50:00
130|en|Y|From Location|||2005-06-21 15:50:00
131|en|Y|To Location|||2005-06-21 15:50:00
132|en|Y|Type Of Trip|||2005-06-21 15:50:00
133|en|Y||||2005-06-21 15:50:00
134|en|Y||||2005-06-21 15:50:00
135|en|Y||||2005-06-21 15:50:00
136|en|Y||||2005-06-21 15:50:00
137|en|Y||||2005-06-21 15:50:00
138|en|Y||||2005-06-21 15:50:00
139|en|Y||||2005-06-21 15:50:00
140|en|Y|Adjusted Amount|||2014-02-24 17:27:00
141|en|Y|Amount Approved|||2005-06-21 15:50:00
142|en|Y||||2005-06-21 15:50:00
143|en|Y|Travel Allowance|||2005-06-21 15:50:00
144|en|Y||||2005-06-21 15:50:00
145|en|Y|Expense Type|||2013-11-26 10:34:00
146|en|Y|Date|||2005-06-21 15:50:00
147|en|Y|Description|||2005-06-21 15:50:00
148|en|Y||||2005-06-21 15:50:00
149|en|Y||||2005-06-21 15:50:00
150|en|Y||||2005-06-21 15:50:00
151|en|Y||||2005-06-21 15:50:00
156|en|Y|Authorization Request Name|||2008-03-14 17:20:00
157|en|Y||||2005-06-21 15:51:00
158|en|Y|Trip Start Date|||2005-06-21 15:51:00
159|en|Y|Trip End Date|||2005-06-21 15:51:00
160|en|Y|Request Purpose|||2005-06-21 15:51:00
161|en|Y|Reporting Hierarchy|||2005-06-21 15:51:00
162|en|Y|Reporting Hierarchy|||2005-06-21 15:51:00
163|en|Y|Expense Category|||2005-06-21 15:51:00
164|en|Y|Location|||2005-06-21 15:51:00
165|en|Y|Starting Date|||2005-06-21 15:51:00
166|en|Y|Amount|||2005-06-21 15:51:00
167|en|Y||||2005-06-21 15:51:00
168|en|Y|Expense Category|||2005-06-21 15:51:00
169|en|Y|Departure Date|||2005-06-21 15:51:00
170|en|Y|Arrival Date|||2005-06-21 15:51:00
171|en|Y|Vendor|||2005-06-21 15:51:00
172|en|Y|Purpose of Trip|||2005-06-21 15:51:00
173|en|Y|Class of Service|||2005-06-21 15:51:00
174|en|Y|From Location|||2005-06-21 15:51:00
175|en|Y|To Location|||2005-06-21 15:51:00
176|en|Y|Amount|||2005-06-21 15:51:00
177|en|Y||||2005-06-21 15:51:00
178|en|Y|Expense Category|||2005-06-21 15:51:00
179|en|Y|Vendor|||2005-06-21 15:51:00
180|en|Y|Car Type|||2005-06-21 15:51:00
181|en|Y|Pick Up Date|||2005-06-21 15:51:00
182|en|Y|Pick Up Location|||2005-06-21 15:51:00
183|en|Y|Drop Off Date|||2005-06-21 15:51:00
184|en|Y|Drop Off Location|||2005-06-21 15:51:00
185|en|Y|Amount|||2005-06-21 15:51:00
186|en|Y||||2005-06-21 15:51:00
187|en|Y|Expense Category|||2005-06-21 15:51:00
188|en|Y|Vendor|||2005-06-21 15:51:00
189|en|Y|Location|||2005-06-21 15:51:00
190|en|Y|Check In Date|||2005-06-21 15:51:00
191|en|Y|Check Out Date|||2005-06-21 15:51:00
192|en|Y|Amount|||2005-06-21 15:51:00
193|en|Y||||2005-06-21 15:51:00
194|en|Y|Allocations|||2011-09-15 09:56:00
195|en|Y|Allocations|||2011-09-15 09:56:00
196|en|Y|Allocations|||2011-09-15 09:56:00
197|en|Y|Allocations|||2011-09-15 09:56:00
198|en|Y|Allocations|||2011-09-15 09:56:00
199|en|Y|Allocations|||2011-09-15 09:56:00
211|en|Y|Line Description|||2013-10-18 19:55:00
212|en|Y|Quantity|||2005-06-21 15:52:00
213|en|Y|Unit Price|||2005-06-21 15:52:00
214|en|Y|Total|||2013-10-18 19:54:00
215|en|Y|Expense Type|||2005-06-21 15:52:00
220|en|Y|Vendor Name|||2005-06-21 15:52:00
221|en|Y|Vendor Code|||2005-06-21 15:52:00
223|en|Y|Vendor Address Code|||2013-07-08 18:36:00
224|en|Y|Address 1|||2005-06-21 15:52:00
225|en|Y|Address 2|||2005-06-21 15:52:00
226|en|Y|City|||2005-06-21 15:52:00
227|en|Y|State/Province|||2005-06-21 15:52:00
228|en|Y|Postal/Zip Code|||2005-06-21 15:52:00
229|en|Y|Country|||2005-06-21 15:52:00
1230|en|Y|Expense Type|||2013-11-26 10:34:00
1231|en|Y||||2005-06-21 15:55:00
1232|en|Y||||2005-06-21 15:55:00
1233|en|Y||||2005-06-21 15:55:00
1234|en|Y||||2005-06-21 15:55:00
1235|en|Y|City of Purchase|||2011-09-15 09:52:00
1236|en|Y||||2005-06-21 15:55:00
1237|en|Y||||2005-06-21 15:55:00
1238|en|Y||||2005-06-21 15:55:00
1239|en|Y||||2005-06-21 15:55:00
1240|en|Y||||2005-06-21 15:55:00
1241|en|Y||||2005-06-21 15:55:00
1242|en|Y||||2005-06-21 15:55:00
1243|en|Y||||2005-06-21 15:55:00
1244|en|Y||||2005-06-21 15:55:00
1245|en|Y|Adjusted Amount|||2014-02-24 17:27:00
1246|en|Y|Amount Approved|||2012-04-16 08:50:00
1247|en|Y|Receipt Status|||2005-06-21 15:55:00
1248|en|Y|Comment|||2005-06-21 15:55:00
1249|en|Y|Travel Allowance|||2005-06-21 15:55:00
1250|en|Y||||2005-06-21 15:55:00
1261|en|Y|Allocations|||2011-09-15 09:56:00
1338|en|Y|Policy|||2019-04-16 22:06:00
1339|en|Y|Invoice Name|||2019-04-16 22:06:00
1340|en|Y|Invoice Number|||2005-11-03 19:11:00
1341|en|Y|Invoice Date|||2005-11-03 19:11:00
1342|en|Y|Total Invoice Amount (incl S&T)|||2013-10-18 19:38:00
1343|en|Y|Payment Due Date|||2005-11-03 19:11:00
1344|en|Y|Comments|||2005-11-03 19:11:00
1349|en|Y|Vendor Name|||2013-10-18 19:27:00
1350|en|Y|Origin Source|||2009-11-13 21:05:00
1351|en|Y|Reporting Hierarchy|||2005-11-03 19:11:00
1353|en|Y|Request Key|||2006-09-28 21:11:00
1354|en|Y|Expense Type (not visible on CI)|||2013-10-18 19:39:00
1357|en|Y|Amount (not visible on CI)|||2013-10-18 19:40:00
1358|en|Y|Subtotal|||2013-10-18 19:41:00
1359|en|Y|Shipping|||2013-10-18 19:39:00
1361|en|Y|Request Total|||2006-12-05 18:56:00
1362|en|Y||||2007-07-26 21:29:00
1363|en|Y||||2007-07-26 21:29:00
1364|en|Y||||2007-07-26 21:29:00
1365|en|Y||||2007-07-26 21:29:00
1366|en|Y||||2007-07-26 21:29:00
1367|en|Y||||2007-07-26 21:29:00
1368|en|Y|Is a Test User?|||2008-07-14 20:54:00
1369|en|Y||||2008-10-21 08:39:00
1379|en|Y||||2009-04-17 20:08:00
1380|en|Y||||2009-04-17 20:08:00
1381|en|Y||||2009-04-17 20:08:00
1382|en|Y||||2009-04-17 20:08:00
1383|en|Y||||2009-04-17 20:08:00
1384|en|Y||||2009-04-17 20:08:00
1385|en|Y||||2009-04-17 20:08:00
1386|en|Y||||2009-04-17 20:08:00
1387|en|Y|Initial Distance|||2010-02-19 21:13:00
1388|en|Y|Vehicle ID|||2010-02-19 21:13:00
1389|en|Y|Vehicle Type|||2010-02-19 21:13:00
1390|en|Y|Preferred Car|||2010-02-19 21:13:00
1392|en|N|Initial Distance|||2010-02-19 21:13:00
1393|en|Y|Initial Business Distance This Year| ||2013-02-06 12:03:00
1395|en|N|Vehicle ID|||2010-02-19 21:13:00
1396|en|N|Vehicle ID|||2010-02-19 21:13:00
1398|en|N|Vehicle Type|||2010-02-19 21:13:00
1399|en|N|Car Type|||2010-02-19 21:13:00
1401|en|N|Preferred Car|||2010-02-19 21:13:00
1402|en|N|Preferred Car|||2010-02-19 21:13:00
1404|en|N|Vehicle ID|||2010-02-19 21:13:00
1406|en|N|Engine Size|||2010-02-19 21:13:00
1408|en|N|Distance to Date|||2010-02-19 21:13:00
1410|en|N|Preferred Car|||2010-02-19 21:13:00
1411|en|Y|Request Id|||2010-08-21 08:48:00
1412|en|Y|Request Name|||2010-08-21 08:48:00
1413|en|Y|Request Policy|||2010-10-16 03:56:00
1414|en|Y|Start Date|||2010-08-21 08:48:00
1415|en|Y|End Date|||2010-08-21 08:48:00
1416|en|Y|Purpose|||2010-08-21 08:48:00
1417|en|Y|Comment|||2010-08-21 08:48:00
1418|en|Y|Employee last name|||2010-08-21 08:48:00
1419|en|Y|From|||2010-08-21 08:49:00
1420|en|Y|To|||2010-08-21 08:49:00
1421|en|Y|Date|||2010-08-21 08:49:00
1422|en|Y|Arrive at|||2010-08-21 08:49:00
1423|en|Y|Date|||2010-08-21 08:49:00
1424|en|Y|Depart at|||2010-08-21 08:49:00
1425|en|Y|Comment|||2010-08-21 08:49:00
1426|en|Y|City|||2010-08-21 08:49:00
1427|en|Y|Date|||2010-08-21 08:49:00
1428|en|Y|At|||2010-08-21 08:49:00
1429|en|Y|Detail|||2010-08-21 08:49:00
1430|en|Y|City|||2010-08-21 08:49:00
1431|en|Y|Date|||2010-08-21 08:49:00
1432|en|Y|At|||2010-08-21 08:49:00
1433|en|Y|Detail|||2010-08-21 08:49:00
1434|en|Y|Comment|||2010-08-21 08:49:00
1435|en|Y|City|||2010-08-21 08:49:00
1436|en|Y|Date|||2010-08-21 08:49:00
1437|en|Y|At|||2010-08-21 08:49:00
1438|en|Y|Detail|||2010-08-21 08:49:00
1439|en|Y|Date|||2010-08-21 08:49:00
1440|en|Y|At|||2010-08-21 08:49:00
1441|en|Y|Comment|||2010-08-21 08:49:00
1442|en|Y|City|||2010-08-21 08:49:00
1443|en|Y|Date|||2010-08-21 08:49:00
1444|en|Y|At|||2010-08-21 08:49:00
1445|en|Y|Detail|||2010-08-21 08:49:00
1446|en|Y|City|||2010-08-21 08:49:00
1447|en|Y|Date|||2010-08-21 08:49:00
1448|en|Y|At|||2010-08-21 08:49:00
1449|en|Y|Detail|||2010-08-21 08:49:00
1450|en|Y|Comment|||2010-08-21 08:49:00
1451|en|Y|From|||2010-08-21 08:49:00
1452|en|Y|To|||2010-08-21 08:49:00
1453|en|Y|Date|||2010-08-21 08:49:00
1454|en|Y|Arrive at|||2010-08-21 08:49:00
1455|en|Y|Date|||2010-08-21 08:49:00
1456|en|Y|Depart at|||2010-08-21 08:49:00
1457|en|Y|Comment|||2010-08-21 08:49:00
1458|en|Y|City|||2010-08-21 08:49:00
1459|en|Y|Date|||2010-08-21 08:49:00
1460|en|Y|At|||2010-08-21 08:49:00
1461|en|Y|Detail|||2010-08-21 08:49:00
1462|en|Y|City|||2010-08-21 08:49:00
1463|en|Y|Date|||2010-08-21 08:49:00
1464|en|Y|At|||2010-08-21 08:49:00
1465|en|Y|Detail|||2010-08-21 08:49:00
1466|en|Y|Comment|||2010-08-21 08:49:00
1467|en|Y|Departure City|||2010-08-21 08:49:00
1468|en|Y|Arrival Date|||2014-02-10 17:31:00
1469|en|Y|At|||2010-08-21 08:49:00
1470|en|Y|Detail|||2012-09-15 02:11:00
1471|en|Y|Arrival City|||2010-08-21 08:49:00
1472|en|Y|Departure Date|||2014-02-10 17:31:00
1473|en|Y|At|||2010-08-21 08:49:00
1474|en|Y|Detail|||2012-09-15 02:11:00
1475|en|Y|Comment|||2010-08-21 08:49:00
1476|en|Y|City|||2010-08-21 08:49:00
1477|en|Y|Date|||2010-08-21 08:49:00
1478|en|Y|At|||2010-08-21 08:49:00
1479|en|Y|Detail|||2010-08-21 08:49:00
1480|en|Y|Date|||2010-08-21 08:49:00
1481|en|Y|At|||2010-08-21 08:49:00
1482|en|Y|Comment|||2010-08-21 08:49:00
1485|en|Y||||2010-12-03 11:36:00
1486|en|Y||||2010-12-03 11:36:00
1487|en|Y||||2010-12-03 11:36:00
1488|en|Y||||2010-12-03 11:36:00
1489|en|Y||||2010-12-03 11:36:00
1490|en|Y|City of Purchase|||2011-09-15 09:52:00
1491|en|Y||||2010-12-03 11:36:00
1492|en|Y||||2010-12-03 11:36:00
1493|en|Y||||2010-12-03 11:36:00
1494|en|Y||||2010-12-03 11:36:00
1495|en|Y||||2010-12-03 11:36:00
1496|en|Y||||2010-12-03 11:36:00
1497|en|Y||||2010-12-03 11:36:00
1498|en|Y||||2010-12-03 11:36:00
1499|en|Y||||2010-12-03 11:36:00
1500|en|Y|Adjusted Amount|||2010-12-03 11:36:00
1501|en|Y|Amount Approved|||2010-12-03 11:36:00
1502|en|Y|Receipt Status|||2010-12-03 11:36:00
1503|en|Y|Comment|||2010-12-03 11:36:00
1504|en|Y|Travel Allowance|||2010-12-03 11:36:00
1505|en|Y||||2010-12-03 11:36:00
1506|en|Y|Allocations|||2011-09-15 09:56:00
1507|en|Y|Number of Days Rental|||2010-12-03 11:37:00
1508|en|Y||||2010-12-03 11:38:00
1509|en|Y||||2010-12-03 11:38:00
1510|en|Y||||2010-12-03 11:38:00
1511|en|Y||||2010-12-03 11:38:00
1512|en|Y||||2010-12-03 11:38:00
1513|en|Y|City of Purchase|||2011-09-15 09:52:00
1514|en|Y||||2010-12-03 11:38:00
1515|en|Y||||2010-12-03 11:38:00
1516|en|Y||||2010-12-03 11:38:00
1517|en|Y||||2010-12-03 11:38:00
1518|en|Y||||2010-12-03 11:38:00
1519|en|Y||||2010-12-03 11:38:00
1520|en|Y||||2010-12-03 11:38:00
1521|en|Y||||2010-12-03 11:38:00
1522|en|Y||||2010-12-03 11:38:00
1523|en|Y|Adjusted Amount|||2010-12-03 11:38:00
1524|en|Y|Amount Approved|||2012-04-16 08:50:00
1525|en|Y|Receipt Status|||2010-12-03 11:38:00
1526|en|Y|Comment|||2010-12-03 11:38:00
1527|en|Y|Travel Allowance|||2010-12-03 11:38:00
1528|en|Y||||2010-12-03 11:38:00
1529|en|Y|Allocations|||2011-09-15 09:56:00
1532|en|Y|Flight Type|||2011-03-25 15:27:00
1533|en|Y|Expense Type|||2013-11-26 10:34:00
1534|en|Y||||2010-12-03 14:00:00
1535|en|Y||||2010-12-03 14:00:00
1536|en|Y||||2010-12-03 14:00:00
1537|en|Y|City of Purchase|||2011-09-15 09:52:00
1538|en|Y||||2010-12-03 14:00:00
1539|en|Y||||2010-12-03 14:00:00
1540|en|Y||||2010-12-03 14:00:00
1541|en|Y||||2010-12-03 14:00:00
1542|en|Y||||2010-12-03 14:00:00
1543|en|Y||||2010-12-03 14:00:00
1544|en|Y||||2010-12-03 14:00:00
1545|en|Y||||2010-12-03 14:00:00
1546|en|Y||||2010-12-03 14:00:00
1547|en|Y|Adjusted Amount|||2014-02-24 17:27:00
1548|en|Y|Amount Approved|||2012-04-16 08:50:00
1549|en|Y|Receipt Status|||2010-12-03 14:00:00
1550|en|Y|Comment|||2010-12-03 14:00:00
1551|en|Y|Travel Allowance|||2010-12-03 14:00:00
1552|en|Y||||2010-12-03 14:00:00
1553|en|Y|Allocations|||2011-09-15 09:56:00
1554|en|Y|Expense Type|||2013-11-26 10:34:00
1555|en|Y||||2010-12-03 14:06:00
1556|en|Y||||2010-12-03 14:06:00
1557|en|Y||||2010-12-03 14:06:00
1558|en|Y|City of Purchase|||2011-09-15 09:52:00
1559|en|Y||||2010-12-03 14:06:00
1560|en|Y||||2010-12-03 14:06:00
1561|en|Y||||2010-12-03 14:06:00
1562|en|Y||||2010-12-03 14:06:00
